Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đồng Nai,,,,,,,,,,576,,895.0,,1.273,,1.581,,1.902,2.038,2.63,2.076,,,2.362
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bà Rịa - Vũng Tàu,,,,,,,,,,486,,896.0,,1.18,,1.373,,1.426,1.456,1.387,1.427,,,1.512
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,TP. Hồ Chí Minh,,,,,,,,,,965,,1.302,,1.838,,1.829,,1.928,2.092,3.406,2.816,,,2.883
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đồng bằng sông Cửu Long,,,,,,,,,,395,,545.0,,728.0,,852.0,,1.04,1.05,1.224,1.208,,,1.373
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Long An,,,,,,,,,,435,,620.0,,794.0,,1.075,,1.421,1.351,1.314,1.376,,,1.437
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Tiền Giang,,,,,,,,,,432,,622.0,,849.0,,1.028,,1.183,1.176,1.729,1.524,,,1.538
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bến Tre,,,,,,,,,,421,,503.0,,702.0,,770.0,,1.049,1.138,1.09,1.129,,,1.296
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Trà Vinh,,,,,,,,,,336,,401.0,,577.0,,622.0,,778.0,806.0,1.068,964.0,,,1.051
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Vĩnh Long,,,,,,,,,,455,,599.0,,793.0,,827.0,,1.035,1.08,1.04,1.094,,,1.303
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đồng Tháp,,,,,,,,,,335,,518.0,,665.0,,827.0,,978.0,931.0,1.866,1.791,,,1.819
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,An Giang,,,,,,,,,,425,,615.0,,826.0,,936.0,,1.008,1.046,1.165,1.141,,,1.261
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Kiên Giang,,,,,,,,,,390,,575.0,,788.0,,866.0,,905.0,1.001,1.351,1.149,,,1.342
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Cần Thơ,,,,,,,,,,516,,767.0,,924.0,,1.176,,1.476,1.494,1.471,1.842,,,1.862
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hậu Giang,,,,,,,,,,358,,467.0,,652.0,,831.0,,1.005,1.08,1.384,1.28,,,1.331
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Sóc Trăng,,,,,,,,,,342,,406.0,,567.0,,821.0,,1.128,965.0,1.29,1.33,,,1.326
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bạc Liêu,,,,,,,,,,396,,586.0,,678.0,,708.0,,703.0,853.0,1.463,1.832,,,1.427
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Cà Mau,,,,,,,,,,363,,578.0,,648.0,,718.0,,755.0,812.0,913.0,922.0,,,1.025
Thu nhập bình quân một lao động đang làm việc,CẢ NƯỚC,,,,,,,,,,,,,,,,,,"4.849,5","5.625,2","5.445,1","5.728,1",,,"6.639,4"
Thu nhập bình quân một lao động đang làm việc,Đồng bằng sông Hồng,,,,,,,,,,,,,,,,,,"5.314,4","6.378,7","6.075,6","6.797,5",,,"7.760,4"
Thu nhập bình quân một lao động đang làm việc,Hà Nội,,,,,,,,,,,,,,,,,,"6.395,1","7.655,2","7.090,1","7.711,7",,,"8.858,9"
Thu nhập bình quân một lao động đang làm việc,Vĩnh Phúc,,,,,,,,,,,,,,,,,,"4.716,6","6.225,7","5.753,9","7.317,8",,,"7.993,8"
Thu nhập bình quân một lao động đang làm việc,Bắc Ninh,,,,,,,,,,,,,,,,,,"6.084,7","7.345,4","6.948,6","7.480,1",,,"8.391,6"
Thu nhập bình quân một lao động đang làm việc,Quảng Ninh,,,,,,,,,,,,,,,,,,"5.288,3","5.868,7","5.667,2","6.133,9",,,"7.027,3"
Thu nhập bình quân một lao động đang làm việc,Hải Dương,,,,,,,,,,,,,,,,,,"4.563,1","5.719,9","5.818,7","6.376,3",,,"7.242,2"
Thu nhập bình quân một lao động đang làm việc,Hải Phòng,,,,,,,,,,,,,,,,,,"5.655,7","6.507,3","6.442,5","6.924,5",,,"8.183,8"
Thu nhập bình quân một lao động đang làm việc,Hưng Yên,,,,,,,,,,,,,,,,,,"5.078,6","5.904,8","5.704,9","6.066,6",,,"7.099,1"
Thu nhập bình quân một lao động đang làm việc,Thái Bình,,,,,,,,,,,,,,,,,,"4.057,3","5.152,8","4.948,3","5.720,0",,,"6.526,1"
Thu nhập bình quân một lao động đang làm việc,Hà Nam,,,,,,,,,,,,,,,,,,"4.379,3","4.659,7","5.003,1","5.564,1",,,"6.121,7"
Thu nhập bình quân một lao động đang làm việc,Nam Định,,,,,,,,,,,,,,,,,,"4.035,5","4.903,5","4.413,8","5.760,8",,,"6.429,4"
Thu nhập bình quân một lao động đang làm việc,Ninh Bình,,,,,,,,,,,,,,,,,,"3.982,3","4.751,7","4.687,7","5.523,8",,,"6.234,4"
Thu nhập bình quân một lao động đang làm việc,Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,"3.228,7","3.732,1","3.644,6","4.551,1",,,"5.007,5"
Thu nhập bình quân một lao động đang làm việc,Hà Giang,,,,,,,,,,,,,,,,,,"2.660,4","2.740,9","2.308,3","3.295,4",,,"4.161,3"
Thu nhập bình quân một lao động đang làm việc,Cao Bằng,,,,,,,,,,,,,,,,,,"2.059,8","2.329,9","2.166,4","4.658,5",,,"3.680,8"
Thu nhập bình quân một lao động đang làm việc,Bắc Kạn,,,,,,,,,,,,,,,,,,"2.325,0","2.711,9","2.620,4","3.604,5",,,"4.126,4"
Thu nhập bình quân một lao động đang làm việc,Tuyên Quang,,,,,,,,,,,,,,,,,,"2.845,0","3.404,0","3.270,4","3.554,3",,,"4.242,2"
Thu nhập bình quân một lao động đang làm việc,Lào Cai,,,,,,,,,,,,,,,,,,"3.466,9","3.807,1","3.754,3","3.590,6",,,"3.781,8"
Thu nhập bình quân một lao động đang làm việc,Yên Bái,,,,,,,,,,,,,,,,,,"3.076,6","3.598,3","3.485,7","4.728,3",,,"5.087,4"
Thu nhập bình quân một lao động đang làm việc,Thái Nguyên,,,,,,,,,,,,,,,,,,"3.933,1","4.846,2","4.643,1","5.540,7",,,"6.283,8"
Thu nhập bình quân một lao động đang làm việc,Lạng Sơn,,,,,,,,,,,,,,,,,,"3.465,0","3.924,7","3.408,4","4.943,0",,,"5.585,1"
Thu nhập bình quân một lao động đang làm việc,Bắc Giang,,,,,,,,,,,,,,,,,,"4.763,3","5.190,6","5.416,5","5.993,1",,,"6.857,1"
Thu nhập bình quân một lao động đang làm việc,Phú Thọ,,,,,,,,,,,,,,,,,,"3.360,8","4.256,0","4.248,8","5.625,4",,,"5.813,6"
Thu nhập bình quân một lao động đang làm việc,Điện Biên,,,,,,,,,,,,,,,,,,"2.207,5","2.479,3","2.477,2","2.847,6",,,"2.901,2"
Thu nhập bình quân một lao động đang làm việc,Lai Châu,,,,,,,,,,,,,,,,,,"2.190,7","2.422,9","2.500,4","3.825,7",,,"3.449,0"
Thu nhập bình quân một lao động đang làm việc,Sơn La,,,,,,,,,,,,,,,,,,"2.355,9","2.661,9","2.729,6","3.222,1",,,"3.719,2"
Thu nhập bình quân một lao động đang làm việc,Hòa Bình,,,,,,,,,,,,,,,,,,"3.123,2","3.863,1","3.607,5","4.187,5",,,"4.761,2"
Thu nhập bình quân một lao động đang làm việc,Bắc Trung Bộ và duyên hải miền Trung,,,,,,,,,,,,,,,,,,"4.095,6","4.734,1","4.692,8","5.035,5",,,"5.826,8"
Thu nhập bình quân một lao động đang làm việc,Thanh Hóa,,,,,,,,,,,,,,,,,,"3.747,9","4.493,1","4.765,7","5.208,3",,,"6.060,5"
Thu nhập bình quân một lao động đang làm việc,Nghệ An,,,,,,,,,,,,,,,,,,"3.492,7","4.182,7","4.468,4","4.834,0",,,"5.443,2"
Thu nhập bình quân một lao động đang làm việc,Hà Tĩnh,,,,,,,,,,,,,,,,,,"3.531,9","3.879,8","3.624,4","4.999,1",,,"5.622,0"
Thu nhập bình quân một lao động đang làm việc,Quảng Bình,,,,,,,,,,,,,,,,,,"3.830,5","4.093,6","4.300,2","4.802,2",,,"5.546,8"
Thu nhập bình quân một lao động đang làm việc,Quảng Trị,,,,,,,,,,,,,,,,,,"4.125,3","4.259,2","4.035,9","4.614,0",,,"5.237,9"
Thu nhập bình quân một lao động đang làm việc,Thừa Thiên - Huế,,,,,,,,,,,,,,,,,,"4.340,6","4.833,3","4.628,1","5.067,3",,,"5.857,5"
Thu nhập bình quân một lao động đang làm việc,Đà Nẵng,,,,,,,,,,,,,,,,,,"6.585,4","7.529,1","6.598,2","6.083,0",,,"7.067,0"
Thu nhập bình quân một lao động đang làm việc,Quảng Nam,,,,,,,,,,,,,,,,,,"3.809,7","4.814,9","4.640,7","5.199,0",,,"5.983,7"
Thu nhập bình quân một lao động đang làm việc,Quảng Ngãi,,,,,,,,,,,,,,,,,,"3.644,9","4.615,4","4.580,6","4.847,4",,,"5.534,5"
Thu nhập bình quân một lao động đang làm việc,Bình Định,,,,,,,,,,,,,,,,,,"4.675,6","4.828,0","4.856,4","4.934,3",,,"5.566,6"
Thu nhập bình quân một lao động đang làm việc,Phú Yên,,,,,,,,,,,,,,,,,,"3.679,7","4.317,9","4.337,4","4.456,8",,,"5.500,3"
Thu nhập bình quân một lao động đang làm việc,Khánh Hòa,,,,,,,,,,,,,,,,,,"4.674,4","5.480,0","5.089,2","4.908,7",,,"6.084,3"
Thu nhập bình quân một lao động đang làm việc,Ninh Thuận,,,,,,,,,,,,,,,,,,"3.774,7","4.605,4","4.110,0","4.251,0",,,"5.092,5"
Thu nhập bình quân một lao động đang làm việc,Bình Thuận,,,,,,,,,,,,,,,,,,"5.297,9","5.613,6","5.403,8","5.509,6",,,"6.237,5"
Thu nhập bình quân một lao động đang làm việc,Tây Nguyên,,,,,,,,,,,,,,,,,,"3.896,2","4.351,5","4.127,5","4.302,5",,,"4.833,7"
Thu nhập bình quân một lao động đang làm việc,Kon Tum,,,,,,,,,,,,,,,,,,"4.055,3","4.000,9","3.921,2","4.594,4",,,"4.802,2"
Thu nhập bình quân một lao động đang làm việc,Gia Lai,,,,,,,,,,,,,,,,,,"3.089,5","3.742,0","3.834,1","4.012,8",,,"4.205,0"
Thu nhập bình quân một lao động đang làm việc,Đắk Lắk,,,,,,,,,,,,,,,,,,"4.091,1","4.207,6","4.112,2","3.900,7",,,"4.594,9"
Thu nhập bình quân một lao động đang làm việc,Đắk Nông,,,,,,,,,,,,,,,,,,"3.891,0","4.233,5","3.785,0","4.095,9",,,"4.778,2"
Thu nhập bình quân một lao động đang làm việc,Lâm Đồng,,,,,,,,,,,,,,,,,,"4.475,0","5.465,1","4.737,6","5.210,8",,,"5.947,8"
Thu nhập bình quân một lao động đang làm việc,Đông Nam Bộ,,,,,,,,,,,,,,,,,,"7.008,9","8.011,1","7.761,9","7.133,3",,,"8.544,6"
Thu nhập bình quân một lao động đang làm việc,Bình Phước,,,,,,,,,,,,,,,,,,"5.355,0","5.712,5","5.572,5","5.839,4",,,"6.920,3"
Thu nhập bình quân một lao động đang làm việc,Tây Ninh,,,,,,,,,,,,,,,,,,"4.984,4","5.797,0","6.036,7","5.756,4",,,"6.597,1"
Thu nhập bình quân một lao động đang làm việc,Bình Dương,,,,,,,,,,,,,,,,,,"7.131,3","8.641,6","7.689,2","7.025,9",,,"8.830,1"
Thu nhập bình quân một lao động đang làm việc,Đồng Nai,,,,,,,,,,,,,,,,,,"6.249,8","7.593,3","7.772,5","7.527,2",,,"8.576,1"
Thu nhập bình quân một lao động đang làm việc,Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,"6.181,4","6.530,1","6.437,7","6.312,4",,,"7.213,8"
Thu nhập bình quân một lao động đang làm việc,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,"7.858,7","8.743,0","8.486,3","7.501,7",,,"9.103,0"
Thu nhập bình quân một lao động đang làm việc,Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,"4.674,1","5.201,8","5.075,2","5.000,4",,,"5.895,2"
Thu nhập bình quân một lao động đang làm việc,Long An,,,,,,,,,,,,,,,,,,"5.633,0","6.196,9","5.909,3","5.991,3",,,"6.781,4"
Thu nhập bình quân một lao động đang làm việc,Tiền Giang,,,,,,,,,,,,,,,,,,"5.215,3","6.142,1","5.685,8","5.194,8",,,"6.371,7"
Thu nhập bình quân một lao động đang làm việc,Bến Tre,,,,,,,,,,,,,,,,,,"3.896,1","4.445,0","4.521,3","4.495,9",,,"5.080,5"
Thu nhập bình quân một lao động đang làm việc,Trà Vinh,,,,,,,,,,,,,,,,,,"3.981,7","4.241,0","4.228,7","4.413,2",,,"4.763,4"
Thu nhập bình quân một lao động đang làm việc,Vĩnh Long,,,,,,,,,,,,,,,,,,"3.773,2","4.355,5","3.966,2","3.811,8",,,"4.577,2"
Thu nhập bình quân một lao động đang làm việc,Đồng Tháp,,,,,,,,,,,,,,,,,,"4.543,3","5.292,3","5.130,4","4.820,0",,,"6.467,9"
Thu nhập bình quân một lao động đang làm việc,An Giang,,,,,,,,,,,,,,,,,,"4.798,8","5.132,4","5.176,9","5.176,4",,,"5.863,6"
Thu nhập bình quân một lao động đang làm việc,Kiên Giang,,,,,,,,,,,,,,,,,,"5.298,5","5.662,0","5.290,4","5.203,7",,,"6.386,8"
Thu nhập bình quân một lao động đang làm việc,Cần Thơ,,,,,,,,,,,,,,,,,,"5.256,8","4.592,7","5.338,9","5.365,6",,,"6.381,6"
Thu nhập bình quân một lao động đang làm việc,Hậu Giang,,,,,,,,,,,,,,,,,,"3.783,4","4.262,0","4.338,3","4.156,1",,,"5.068,5"
Thu nhập bình quân một lao động đang làm việc,Sóc Trăng,,,,,,,,,,,,,,,,,,"4.270,3","4.458,3","4.526,9","4.816,2",,,"5.423,1"
Thu nhập bình quân một lao động đang làm việc,Bạc Liêu,,,,,,,,,,,,,,,,,,"4.866,0","5.875,1","5.237,1","5.112,4",,,"5.683,3"
Thu nhập bình quân một lao động đang làm việc,Cà Mau,,,,,,,,,,,,,,,,,,"4.101,3","5.422,8","5.227,2","5.341,4",,,"6.125,5"
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,TỔNG SỐ,,,,,,,,,,3.41,,4.784,,6.413,,7.547,,9.32,10.103,9.193,9.184,,,10.237
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Đồng bằng sông Hồng,,,,,,,,,,3.744,,5.384,,7.858,,9.185,,11.12,11.504,10.385,10.333,,,11.479
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Hà Nội,,,,,,,,,,4.834,,6.829,,10.368,,11.941,,14.225,14.008,12.913,12.631,,,13.385
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Vĩnh Phúc,,,,,,,,,,2.659,,4.06,,5.122,,6.28,,7.939,8.637,8.277,8.916,,,10.544
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Bắc Ninh,,,,,,,,,,3.899,,5.831,,8.16,,9.916,,12.489,12.284,10.366,9.595,,,10.861
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Quảng Ninh,,,,,,,,,,3.812,,5.483,,6.507,,8.826,,11.704,11.325,8.587,7.286,,,10.573
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Hải Dương,,,,,,,,,,2.634,,4.207,,5.959,,6.751,,7.893,8.822,8.082,8.839,,,9.425
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Hải Phòng,,,,,,,,,,4.069,,5.862,,10.165,,10.787,,11.849,12.152,9.432,9.611,,,11.993
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Hưng Yên,,,,,,,,,,2.49,,3.589,,4.435,,6.207,,8.489,8.835,7.488,7.591,,,9.239
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Thái Bình,,,,,,,,,,2.384,,3.491,,5.273,,6.024,,7.09,8.321,7.287,7.036,,,7.891
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập cao nhất,Hà Nam,,,,,,,,,,2.456,,3.449,,4.499,,5.81,,7.746,8.257,8.084,8.679,,,9.669
