Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,136,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vụ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,..,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Người,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,..,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TỔNG SỐ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Hồng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nội,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Phúc,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Dương,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Phòng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hưng Yên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vụ,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và số bị can đã bị khởi tố phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Người,,,,,,,,,,,,,,,,,,,,,,,,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TỔNG SỐ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,69.085,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Hồng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,17.713,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nội,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,6.949,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Phúc,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.046,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Ninh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.339,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ninh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.435,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Dương,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.131,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Phòng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.286,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hưng Yên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,879,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.006,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,709,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.222,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,711,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,11.906,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,381,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,755,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,425,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,688,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,555,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,461,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.608,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,885,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.306,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,913,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.099,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,709,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.535,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,586,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,13.731,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.144,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.715,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,762,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,638,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,454,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,743,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,917,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,917,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,500,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,729,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,414,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,955,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,486,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.357,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,4.239,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,369,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,948,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.193,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,599,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.13,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,12.105,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.032,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.048,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.037,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,2.418,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.234,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,4.336,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,9.234,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,938,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,875,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,590,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,519,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,580,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,830,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,829,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,1.238,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,725,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,439,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,629,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,441,
"Số vụ án và bị cáo đã xét xử sở thẩm phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,Số bị can đã bị khởi tố,,,,,,,,,,,,,,,,,,,,,,601,
